ID,nest_key,location,site,nest,species,exp_year,attempt_num,clutch_init_doy,ci_last_checked,clutch_comp_doy,cc_last_checked,clutch_size,egg_loss_num,egg_loss_reason,egg_loss_doy,incubation_failure,inc_fail_doy,eggs_swapped,hatch_doy,hd_last_checked,brood_size_hatching,day6_brood_mass,brood_size_day6,chick_loss_incid1_doy,chick_loss1_num_lost,chick_loss1_reason,chick_loss_incid2_doy,chick_loss2_num_lost,chick_loss2_reason,chick_loss_incid3_doy,chick_loss3_num_lost,chick_loss3_reason,chick_loss_incid4_doy,chick_loss4_num_lost,chick_loss4_reason,chick_abandon_female,chick_abandon_male,nest_fate_doy,nest_fate,nf_last_checked,num_fledged,nest_experiment,nest_treatment,female_id,male_id,fecal_sample_nb,nest_notes
,Unit_1_103_1994_134,Ithaca,Unit_1,103,TRES,1994,1,134,2,138,1,4,0,NL,,,,,155,1,4,,,,0,NL,,,,,,,,,,,,174,Fledged,1,4,,NUL.0.000,279195731,279195172,,
,Unit_1_105_1994_136,Ithaca,Unit_1,105,TRES,1994,1,136,2,138,1,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,143,Failed,1,0,,NUL.0.000,,,,
,Unit_2_2_1994_155,Ithaca,Unit_2,2,TRES,1994,1,155,2,159,1,5,0,NL,,,,,171,1,5,,,,1,D,,,,,,,,,,,,192,Fledged,1,4,,NUL.0.000,215103138,215103508,,
,Unit_2_5_1994_138,Ithaca,Unit_2,5,TRES,1994,1,138,2,144,1,7,3,X,,,,,158,1,4,,,,2,X,,,,,,,,,,,,178,Fledged,1,2,JPM,MAN.5.070,214145331,215103333,,
,Unit_2_7_1994_146,Ithaca,Unit_2,7,TRES,1994,1,146,2,150,1,5,0,NL,,,,,164,1,3,,,,0,NL,,,,,,,,,,,,183,Fledged,1,3,,NUL.0.000,215103243,205123703,,
,Unit_2_8_1994_136,Ithaca,Unit_2,8,TRES,1994,1,136,2,147,1,8,0,NL,,,,,163,1,7,,,,4,D,,,,,,,,,,,,185,Fledged,1,3,XRY,OBS.5.041,202199515,215103145,,
,Unit_2_12_1994_150,Ithaca,Unit_2,12,TRES,1994,1,150,2,154,1,5,0,T5T-5,,,,,161,1,5,,,,0,NL,,,,,,,,,,,,181,Fledged,1,5,ADV,MAN.3.041,214145757,215103645,,
,Unit_2_17_1994_145,Ithaca,Unit_2,17,TRES,1994,1,145,2,150,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,160,Failed,8,0,,NUL.0.000,215103244,,,
,Unit_2_21_1994_166,Ithaca,Unit_2,21,TRES,1994,1,166,3,169,1,4,0,NL,,,,,182,1,4,,,,0,NL,,,,,,,,,,,,202,Fledged,1,4,,NUL.0.000,215103855,212134492,,
,Unit_2_23_1994_140,Ithaca,Unit_2,23,TRES,1994,1,140,2,144,1,5,0,NL,,,,,157,1,4,,,,0,NL,,,,,,,,,,,,176,Fledged,1,4,XRY,OBS.5.041,214145243,215103197,,
,Unit_2_25_1994_142,Ithaca,Unit_2,25,TRES,1994,1,142,2,146,1,5,0,T5T-5,,,,,155,1,5,,,,0,NL,,,,,,,,,,,,175,Fledged,1,5,ADV,MAN.3.041,215103239,215103300,,
,Unit_2_27_1994_142,Ithaca,Unit_2,27,TRES,1994,1,142,2,146,1,5,1,U1T5T-,,,,,155,1,3,,,,3,D,,,,,,,,,,,,176,Failed,1,0,ADV,MAN.3.041,214145330,,,
,Unit_2_28_1994_139,Ithaca,Unit_2,28,TRES,1994,1,139,0,148,0,6,0,,,,,,162,0,5,,,,0,NL,,,,,,,,,,,,182,Fledged,0,5,,NUL.0.000,215173375,214145533,,
,Unit_2_31_1994_135,Ithaca,Unit_2,31,TRES,1994,1,135,2,139,1,5,5,X3D2,,,,,,-8,0,,,,,-8,,,,,,,,,,,,149,Failed,7,0,JPM,MAN.5.070,215103111,,,
,Unit_2_31_1994_153,Ithaca,Unit_2,31,TRES,1994,2,153,1,157,1,5,0,NL,,,,,170,1,4,,,,2,X,,,,,,,,,,,,189,Fledged,1,2,JPM,MAN.5.070,215103111,214145493,,
,Unit_2_33_1994_143,Ithaca,Unit_2,33,TRES,1994,1,143,2,148,1,6,0,NL,,,,,162,1,6,,,,0,NL,,,,,,,,,,,,181,Fledged,1,6,,NUL.0.000,214145363,214145346,,
,Unit_2_34_1994_159,Ithaca,Unit_2,34,TRES,1994,2,159,8,162,1,4,0,NL,,,,,177,1,4,,,,1,D,,,,,,,,,,,,197,Fledged,1,3,,NUL.0.000,215103128,214145244,,
,Unit_2_34_1994_144,Ithaca,Unit_2,34,TRES,1994,1,144,2,149,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,159,Failed,8,0,,NUL.0.000,215103128,,,
,Unit_2_36_1994_147,Ithaca,Unit_2,36,TRES,1994,1,147,2,152,1,6,0,T6T-6,,,,,159,1,5,,,,0,NL,,,,,,,,,,,,179,Fledged,1,5,ADV,MAN.3.041,215103134,214145339,,
,Unit_2_38_1994_148,Ithaca,Unit_2,38,TRES,1994,1,148,2,152,1,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,154,Failed,0,0,,NUL.0.000,215103133,,,
,Unit_2_42_1994_141,Ithaca,Unit_2,42,TRES,1994,1,141,2,146,1,5,0,NL,,,,,160,1,3,,,,0,NL,,,,,,,,,,,,180,Fledged,1,3,XRY,OBS.5.041,214145521,215103486,,
,Unit_2_44_1994_148,Ithaca,Unit_2,44,TRES,1994,1,148,2,153,1,6,0,T6T-6,,,,,158,1,4,,,,2,U,,,,,,,,,,,,179,Fledged,1,2,ADV,MAN.3.041,215103246,214145384,,
,Unit_2_45_1994_131,Ithaca,Unit_2,45,TRES,1994,1,131,2,135,1,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,Failed,8,0,XRY,OBS.5.041,212134347,,,
,Unit_2_46_1994_143,Ithaca,Unit_2,46,TRES,1994,1,143,2,149,1,7,0,T7T-7,,,,,156,1,7,,,,3,U1T2,,,,,,,,,,,,176,Fledged,1,4,ADV,MAN.3.041,214145213,212134787,,
,Unit_2_49_1994_138,Ithaca,Unit_2,49,TRES,1994,1,138,2,142,1,5,0,NL,,,,,156,1,5,,,,1,T,,,,,,,,,,,,175,Fledged,1,4,XRY,OBS.5.041,209195590,211116327,,
,Unit_2_50_1994_147,Ithaca,Unit_2,50,TRES,1994,1,147,2,152,1,6,0,T6T-6,,,,,159,1,4,,,,0,NL,,,,,,,,,,,,178,Fledged,1,4,ADV,MAN.3.041,215103132,215103342,,
,Unit_2_52_1994_146,Ithaca,Unit_2,52,TRES,1994,1,146,2,151,1,6,0,NL,,,,,165,1,5,,,,0,NL,,,,,,,,,,,,185,Fledged,1,5,,NUL.0.000,214145199,212134556,,
,Unit_2_53_1994_130,Ithaca,Unit_2,53,TRES,1994,1,130,2,135,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,Failed,7,0,,NUL.0.000,214145199,,,
,Unit_2_54_1994_129,Ithaca,Unit_2,54,TRES,1994,1,129,2,135,1,7,7,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,145,Failed,5,0,,NUL.0.000,214145278,,,
,Unit_2_56_1994_137,Ithaca,Unit_2,56,TRES,1994,1,137,2,141,1,4,0,NL,,,,,155,1,3,,,,1,U,,,,,,,,,,,,175,Fledged,1,2,XRY,OBS.5.041,214145675,214145512,,
,Unit_2_59_1994_127,Ithaca,Unit_2,59,TRES,1994,1,127,2,133,1,6,0,T6T-6,,,,,155,1,6,,,,0,NL,,,,,,,,,,,,176,Fledged,1,6,DLY,MAN.3.041,212134339,214145735,,
,Unit_2_61_1994_144,Ithaca,Unit_2,61,TRES,1994,1,144,2,149,1,6,0,NL,,,,,163,1,6,,,,1,U,,,,,,,,,,,,183,Fledged,1,5,XRY,OBS.5.041,215103102,214145753,,
,Unit_2_65_1994_136,Ithaca,Unit_2,65,TRES,1994,1,136,2,145,1,7,0,NL,,,,,159,1,7,,,,1,D,,,,,,,,,,,,181,Fledged,1,6,XRY,OBS.5.041,215103104,215103341,,
,Unit_2_66_1994_139,Ithaca,Unit_2,66,TRES,1994,1,139,2,146,1,6,0,NL,,,,,160,1,5,,,,0,NL,,,,,,,,,,,,181,Fledged,1,5,,NUL.0.000,212134745,215103485,,
,Unit_2_70_1994_138,Ithaca,Unit_2,70,TRES,1994,1,138,2,145,1,5,0,NL,,,,,159,1,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,,NUL.0.000,215103372,215103340,,
,Unit_2_73_1994_139,Ithaca,Unit_2,73,TRES,1994,1,139,2,144,1,6,0,T6T-6,,,,,167,1,4,,,,0,NL,,,,,,,,,,,,187,Fledged,1,4,DLY,MAN.3.041,215103237,214145465,,
,Unit_2_75_1994_132,Ithaca,Unit_2,75,TRES,1994,1,132,0,160,0,11,0,,,,,,175,0,3,,,,0,NL,,,,,,,,,,,,195,Fledged,0,3,,NUL.0.000,215173238,212134753,,
,Unit_2_79_1994_134,Ithaca,Unit_2,79,TRES,1994,1,134,2,138,1,5,0,T5T-5,,,,,160,1,5,,,,0,NL,,,,,,,,,,,,181,Fledged,1,5,D/X,MAN.5.041,215103105,211116762,,
,Unit_2_83_1994_138,Ithaca,Unit_2,83,TRES,1994,1,138,2,143,1,5,0,NL,,,,,156,1,4,,,,0,NL,,,,,,,,,,,,175,Fledged,1,4,XRY,OBS.5.041,214145768,201140051,,
,Unit_2_84_1994_161,Ithaca,Unit_2,84,TRES,1994,2,161,2,165,1,5,0,NL,,,,,177,1,4,,,,0,NL,,,,,,,,,,,,197,Fledged,1,4,,NUL.0.000,215103339,212134212,,
,Unit_2_84_1994_136,Ithaca,Unit_2,84,TRES,1994,1,136,2,141,1,6,0,T6T-6,,,,,149,1,6,,,,6,P,,,,,,,,,,,,155,Predation,1,0,ADV,MAN.3.041,212134523,,,
,Unit_2_87_1994_141,Ithaca,Unit_2,87,TRES,1994,1,141,2,145,1,5,0,NL,,,,,159,1,4,,,,0,NL,,,,,,,,,,,,179,Fledged,1,4,,NUL.0.000,214145237,215103630,,
,Unit_2_88_1994_148,Ithaca,Unit_2,88,TRES,1994,1,148,2,153,1,6,0,NL,,,,,167,1,6,,,,0,NL,,,,,,,,,,,,187,Fledged,1,6,,NUL.0.000,215103247,215103106,,
,Unit_2_91_1994_137,Ithaca,Unit_2,91,TRES,1994,1,137,2,144,1,6,0,NL,,,,,157,1,5,,,,0,NL,,,,,,,,,,,,177,Fledged,1,5,XRY,OBS.5.041,214145272,214145764,,
,Unit_2_97_1994_139,Ithaca,Unit_2,97,TRES,1994,1,139,2,141,1,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,151,Failed,5,0,XRY,OBS.5.041,214145198,,,
,Unit_2_99_1994_145,Ithaca,Unit_2,99,TRES,1994,1,145,2,150,1,6,0,NL,,,,,164,1,4,,,,1,D,,,,,,,,,,,,184,Fledged,1,3,,NUL.0.000,214145344,214145427,,
,Unit_4_2_1994_137,Ithaca,Unit_4,2,TRES,1994,1,137,2,142,1,6,0,T6T-6,,,,,164,1,6,,,,1,T,,,,,,,,,,,,185,Fledged,1,5,DLY,MAN.3.041,214145218,214145467,,
,Unit_4_4_1994_142,Ithaca,Unit_4,4,TRES,1994,1,142,2,147,2,5,0,T5T-5,,,,,155,1,5,,,,2,D,,,,,,,,,,,,176,Fledged,1,3,ADV,MAN.3.041,214145414,,,
,Unit_4_5_1994_136,Ithaca,Unit_4,5,TRES,1994,1,136,2,140,1,5,0,T5T-5,,,,,160,1,4,,,,0,NL,,,,,,,,,,,,180,Fledged,1,4,DLY,MAN.3.041,214145407,7945050,,
,Unit_4_6_1994_136,Ithaca,Unit_4,6,TRES,1994,1,136,2,142,1,5,0,T5T-5,,,,,163,1,3,,,,0,NL,,,,,,,,,,,,183,Fledged,1,3,DLY,MAN.3.041,215103116,215103115,,
,Unit_4_9_1994_135,Ithaca,Unit_4,9,TRES,1994,1,135,2,140,1,6,0,T6T-6,,,,,163,1,6,,,,1,D,,,,,,,,,,,,185,Fledged,1,5,DLY,MAN.3.041,214145825,215103915,,
,Unit_4_11_1994_138,Ithaca,Unit_4,11,TRES,1994,1,138,2,145,1,6,0,NL,,,,,158,1,5,,,,2,D,,,,,,,,,,,,177,Fledged,1,3,,NUL.0.000,214145166,215103674,,
,Unit_4_13_1994_173,Ithaca,Unit_4,13,TRES,1994,1,173,10,176,10,4,0,NL,,,,,186,1,2,,,,0,NL,,,,,,,,,,,,207,Fledged,1,2,,NUL.0.000,215103502,215103512,,
,Unit_4_14_1994_136,Ithaca,Unit_4,14,TRES,1994,1,136,2,141,1,6,1,U1T6T-,,,,,164,1,1,,,,,T,,,,,,,,,,,,188,Fledged,1,4,DLY,MAN.3.041,215103113,215103891,,
,Unit_4_15_1994_153,Ithaca,Unit_4,15,TRES,1994,1,153,4,158,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,159,Failed,1,0,,NUL.0.000,,,,
,Unit_4_16_1994_135,Ithaca,Unit_4,16,TRES,1994,1,135,2,140,1,5,0,NL,,,,,155,1,5,,,,0,NL,,,,,,,,,,,,174,Fledged,1,5,,NUL.0.000,215103112,215103189,,
,Unit_4_18_1994_136,Ithaca,Unit_4,18,TRES,1994,1,136,2,,-8,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,139,Failed,1,0,,NUL.0.000,,,,
,Unit_4_19_1994_138,Ithaca,Unit_4,19,TRES,1994,1,138,2,147,1,4,0,NL,,,,,163,1,3,,,,0,NL,,,,,,,,,,,,184,Fledged,1,3,,NUL.0.000,214145749,215173708,,
,Unit_4_60_1994_145,Ithaca,Unit_4,60,TRES,1994,1,145,2,150,1,6,0,T6T-6,,,,,156,1,5,,,,0,NL,,,,,,,,,,,,177,Fledged,1,5,ADV,MAN.3.041,214145477,214145237,,
,Unit_4_61_1994_144,Ithaca,Unit_4,61,TRES,1994,1,144,2,148,1,5,0,NL,,,,,162,1,5,,,,0,NL,,,,,,,,,,,,183,Fledged,1,5,,NUL.0.000,215103124,214145731,,
,Unit_4_64_1994_145,Ithaca,Unit_4,64,TRES,1994,1,145,2,151,1,5,1,X,,,,,164,1,4,,,,0,NL,,,,,,,,,,,,184,Fledged,1,4,,NUL.0.000,214145592,215103890,,
,Unit_4_65_1994_142,Ithaca,Unit_4,65,TRES,1994,1,142,2,147,1,6,0,NL,,,,,161,1,5,,,,0,NL,,,,,,,,,,,,182,Fledged,1,5,,NUL.0.000,214145461,215103644,,
,Unit_4_66_1994_166,Ithaca,Unit_4,66,TRES,1994,1,166,4,170,1,4,0,NL,,,,,182,1,1,,,,1,D,,,,,,,,,,,,184,Failed,2,0,,NUL.0.000,215103248,,,
,Unit_4_67_1994_144,Ithaca,Unit_4,67,TRES,1994,1,144,2,149,1,6,0,T6T-6,,,,,156,1,5,,,,0,NL,,,,,,,,,,,,176,Fledged,1,5,ADV,MAN.3.041,215103126,214145652,,
,Unit_4_68_1994_145,Ithaca,Unit_4,68,TRES,1994,1,145,2,148,1,4,4,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,158,Failed,7,0,,NUL.0.000,215103125,,,
,Unit_4_69_1994_140,Ithaca,Unit_4,69,TRES,1994,1,140,2,145,1,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,155,Failed,7,0,,NUL.0.000,215103119,,,
,Unit_4_73_1994_148,Ithaca,Unit_4,73,TRES,1994,1,148,2,153,1,6,0,T6T-6,,,,,160,1,6,,,,0,NL,,,,,,,,,,,,179,Fledged,1,6,ADV,MAN.3.041,215103135,214145656,,
,Unit_4_76_1994_143,Ithaca,Unit_4,76,TRES,1994,1,143,2,148,1,6,0,NL,,,,,162,1,4,,,,0,NL,,,,,,,,,,,,183,Fledged,1,4,,NUL.0.000,214145636,215103140,,
,Unit_4_78_1994_151,Ithaca,Unit_4,78,TRES,1994,1,151,2,155,4,5,5,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,166,U,8,0,,NUL.0.000,215103137,,,
,Unit_4_79_1994_133,Ithaca,Unit_4,79,TRES,1994,1,133,2,138,1,5,0,T5T-5,,,,,160,1,5,,,,0,NL,,,,,,,,,,,,180,Fledged,1,5,DLY,MAN.3.041,215103109,214145561,,
,Unit_4_81_1994_145,Ithaca,Unit_4,81,TRES,1994,1,145,2,149,1,5,5,T5T-5D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,154,Failed,1,0,ADV,MAN.3.041,215103127,,,
,Unit_4_83_1994_137,Ithaca,Unit_4,83,TRES,1994,1,137,2,147,1,6,1,U,,,,,162,1,5,,,,0,NL,,,,,,,,,,,,183,Fledged,1,5,,NUL.0.000,215103123,215103032,,
,Unit_4_84_1994_139,Ithaca,Unit_4,84,TRES,1994,1,139,2,145,1,7,0,NL,,,,,160,1,7,,,,0,NL,,,,,,,,,,,,179,Fledged,1,7,,NUL.0.000,215103121,215103632,,
,Unit_4_87_1994_153,Ithaca,Unit_4,87,TRES,1994,2,153,8,158,1,6,2,U,,,,,173,1,4,,,,0,NL,,,,,,,,,,,,194,Fledged,1,4,,NUL.0.000,215103118,214145545,,
,Unit_4_87_1994_136,Ithaca,Unit_4,87,TRES,1994,1,136,2,144,1,7,7,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,146,Failed,1,0,,NUL.0.000,215103118,,,
,Unit_4_88_1994_133,Ithaca,Unit_4,88,TRES,1994,1,133,2,138,1,6,0,T6T-6,,,,,159,1,5,,,,0,NL,,,,,,,,,,,,179,Fledged,1,5,DLY,MAN.3.041,215103232,215103629,,
,Unit_4_89_1994_139,Ithaca,Unit_4,89,TRES,1994,1,139,2,146,1,6,0,T6T-6,,,,,167,1,4,,,,0,NL,,,,,,,,,,,,190,Fledged,1,4,DLY,MAN.3.041,215103117,215103743,,
,Unit_4_90_1994_137,Ithaca,Unit_4,90,TRES,1994,1,137,2,145,1,6,1,U1T6T-,,,,,153,1,4,,,,0,NL,,,,,,,,,,,,174,Fledged,1,4,ADV,MAN.3.041,215103120,215103139,,
,Unit_4_94_1994_157,Ithaca,Unit_4,94,TRES,1994,2,157,2,,-8,2,2,X,,,,,,-8,0,,,,,-8,,,,,,,,,,,,158,X,0,0,,NUL.0.000,,,,
,Unit_4_94_1994_141,Ithaca,Unit_4,94,TRES,1994,1,141,2,145,1,5,5,U,,,,,,-8,0,,,,,-8,,,,,,,,,,,,155,U,8,0,,NUL.0.000,215103304,,,
,Unit_4_95_1994_135,Ithaca,Unit_4,95,TRES,1994,1,135,2,138,1,4,0,NL,,,,,154,1,3,,,,0,NL,,,,,,,,,,,,174,Fledged,1,3,,NUL.0.000,214145479,215103188,,
,Unit_4_97_1994_137,Ithaca,Unit_4,97,TRES,1994,1,137,2,142,1,5,0,NL,,,,,156,1,5,,,,0,NL,,,,,,,,,,,,174,Fledged,1,5,,NUL.0.000,215103114,214145564,,
,Unit_5_11_1994_145,Ithaca,Unit_5,11,TRES,1994,1,145,2,150,1,6,0,T6T-6,,,,,156,1,6,,,,1,D,,,,,,,,,,,,176,Fledged,1,5,ADV,MAN.3.041,215103245,215103197,,
,Unit_5_15_1994_138,Ithaca,Unit_5,15,TRES,1994,1,138,2,143,1,6,0,NL,,,,,157,1,6,,,,1,D,,,,,,,,,,,,178,Fledged,1,5,,NUL.0.000,215103235,,,
,Unit_5_18_1994_149,Ithaca,Unit_5,18,TRES,1994,1,149,4,,-8,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,152,Failed,1,0,,NUL.0.000,,,,
,Unit_5_30_1994_143,Ithaca,Unit_5,30,TRES,1994,1,143,2,147,1,5,0,T5T-5,,,,,154,1,5,,,,0,NL,,,,,,,,,,,,176,Fledged,1,5,ADV,MAN.3.041,215103301,215103307,,
,Unit_5_33_1994_141,Ithaca,Unit_5,33,TRES,1994,1,141,2,146,1,5,0,T5T-5,,,,,155,1,4,,,,0,NL,,,,,,,,,,,,176,Fledged,1,4,ADV,MAN.3.041,215103240,,,
,Unit_5_34_1994_147,Ithaca,Unit_5,34,TRES,1994,1,147,2,150,1,4,0,NL,,,,,164,1,4,,,,0,NL,,,,,,,,,,,,183,Fledged,1,4,,NUL.0.000,215103129,214145481,,
,Unit_5_43_1994_145,Ithaca,Unit_5,43,TRES,1994,1,145,4,150,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,160,Failed,8,0,,NUL.0.000,215103130,,,
,Unit_5_45_1994_173,Ithaca,Unit_5,45,TRES,1994,1,173,10,176,10,4,4,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,184,Failed,1,0,,NUL.0.000,215103744,,,
,Unit_5_48_1994_146,Ithaca,Unit_5,48,TRES,1994,1,146,2,150,1,5,5,P3D2,,,,,,-8,0,,,,,-8,,,,,,,,,,,,160,Failed,8,0,,NUL.0.000,215103131,,,
,Unit_5_49_1994_166,Ithaca,Unit_5,49,TRES,1994,1,166,5,168,1,3,0,NL,,,,,181,1,3,,,,0,NL,,,,,,,,,,,,202,Fledged,1,3,,NUL.0.000,215103131,214145428,,
,Unit_5_54_1994_145,Ithaca,Unit_5,54,TRES,1994,1,145,2,,-8,3,3,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,148,Failed,1,0,,NUL.0.000,,,,
,Unit_5_54_1994_156,Ithaca,Unit_5,54,TRES,1994,2,156,2,160,6,5,0,NL,,,,,174,1,4,,,,1,D,,,,,,,,,,,,194,Fledged,1,3,,NUL.0.000,214145497,215103946,,
,Unit_5_59_1994_137,Ithaca,Unit_5,59,TRES,1994,1,137,2,148,1,7,1,U,,,,,161,1,5,,,,0,NL,,,,,,,,,,,,180,Fledged,1,5,,NUL.0.000,215103303,215103657,,
,Unit_5_71_1994_135,Ithaca,Unit_5,71,TRES,1994,1,135,2,139,1,5,1,U1T5T-,,,,,162,1,4,,,,0,NL,,,,,,,,,,,,181,Fledged,1,4,DLY,MAN.3.041,214145345,215103707,,
,Unit_1_1_1995_133,Ithaca,Unit_1,1,TRES,1995,1,133,2,138,1,6,0,NL,,,,,153,1,5,,,,0,NL,,,,,,,,,,,,173,Fledged,1,5,,NUL.0.000,215103236,215103613,,
,Unit_1_4_1995_130,Ithaca,Unit_1,4,TRES,1995,1,130,2,135,1,6,0,NL,,,,,149,1,4,,,,0,NL,,,,,,,,,,,,169,Fledged,1,4,,NUL.0.000,214145245,214145294,,
,Unit_1_7_1995_135,Ithaca,Unit_1,7,TRES,1995,1,135,2,140,1,6,0,NL,,,,,154,1,6,,,,0,NL,,,,,,,,,,,,174,Fledged,1,6,,NUL.0.000,211116186,211116021,,
,Unit_1_8_1995_134,Ithaca,Unit_1,8,TRES,1995,1,134,2,140,1,7,0,NL,,,,,154,1,7,,,,7,D,,,,,,,,,,,,168,Failed,2,0,,NUL.0.000,209195537,,,
,Unit_1_9_1995_133,Ithaca,Unit_1,9,TRES,1995,1,133,2,138,1,6,0,NL,,,,,152,1,6,,,,0,NL,,,,,,,,,,,,173,Fledged,1,6,,NUL.0.000,214145211,215103460,,
,Unit_1_10_1995_133,Ithaca,Unit_1,10,TRES,1995,1,133,2,137,1,5,0,NL,,,,,152,1,4,,,,0,NL,,,,,,,,,,,,170,Fledged,1,4,,NUL.0.000,214145625,215103889,,
,Unit_1_12_1995_135,Ithaca,Unit_1,12,TRES,1995,1,135,2,140,1,6,0,NL,,,,,155,1,6,,,,0,NL,,,,,,,,,,,,175,Fledged,1,6,,NUL.0.000,214145261,214145587,,
,Unit_1_14_1995_135,Ithaca,Unit_1,14,TRES,1995,1,135,2,140,1,6,0,NL,,,,,154,1,6,,,,0,NL,,,,,,,,,,,,174,Fledged,1,6,,NUL.0.000,215103595,215103207,,
,Unit_1_15_1995_134,Ithaca,Unit_1,15,TRES,1995,1,134,2,140,1,6,0,NL,,,,,154,1,6,,,,0,NL,,,,,,,,,,,,175,Fledged,1,6,,NUL.0.000,215103594,214145586,,
,Unit_1_17_1995_134,Ithaca,Unit_1,17,TRES,1995,1,134,2,138,1,5,5,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,148,Failed,8,0,,NUL.0.000,215104202,,,
,Unit_1_18_1995_139,Ithaca,Unit_1,18,TRES,1995,1,139,2,143,1,5,0,NL,,,,,159,2,4,,,,0,NL,,,,,,,,,,,,177,Fledged,1,4,,NUL.0.000,215103306,215103338,,
,Unit_1_19_1995_129,Ithaca,Unit_1,19,TRES,1995,1,129,2,134,1,6,0,NL,,,,,149,1,5,,,,0,NL,,,,,,,,,,,,169,Fledged,1,5,,NUL.0.000,214145441,214145281,,
,Unit_1_20_1995_136,Ithaca,Unit_1,20,TRES,1995,1,136,2,140,1,5,0,NL,,,,,155,1,4,,,,0,NL,,,,,,,,,,,,175,Fledged,1,4,,NUL.0.000,215103626,215103260,,
,Unit_1_21_1995_135,Ithaca,Unit_1,21,TRES,1995,1,135,2,139,1,5,0,NL,,,,,153,1,4,,,,0,NL,,,,,,,,,,,,172,Fledged,1,4,,NUL.0.000,215103556,215103840,,
,Unit_1_22_1995_137,Ithaca,Unit_1,22,TRES,1995,1,137,2,141,1,5,0,NL,,,,,155,1,5,,,,0,NL,,,,,,,,,,,,174,Fledged,1,5,,NUL.0.000,215103403,212134900,,
,Unit_1_23_1995_132,Ithaca,Unit_1,23,TRES,1995,1,132,2,136,1,5,0,NL,,,,,151,1,5,,,,0,NL,,,,,,,,,,,,170,Fledged,1,5,,NUL.0.000,214145154,211116020,,
,Unit_1_24_1995_133,Ithaca,Unit_1,24,TRES,1995,1,133,2,137,1,5,0,NL,,,,,152,1,4,,,,1,D,,,,,,,,,,,,173,Fledged,1,3,,NUL.0.000,215103407,211106020,,
,Unit_1_25_1995_135,Ithaca,Unit_1,25,TRES,1995,1,135,2,140,1,6,0,NL,,,,,154,1,4,,,,0,NL,,,,,,,,,,,,174,Fledged,1,4,,NUL.0.000,215103531,214145287,,
,Unit_1_26_1995_137,Ithaca,Unit_1,26,TRES,1995,1,137,2,142,1,6,0,NL,,,,,156,1,4,,,,0,NL,,,,,,,,,,,,179,Fledged,1,4,,NUL.0.000,214145374,,,
,Unit_1_27_1995_136,Ithaca,Unit_1,27,TRES,1995,1,136,2,142,1,7,0,NL,,,,,156,1,7,,,,0,NL,,,,,,,,,,,,178,Fledged,1,7,,NUL.0.000,215103572,215103382,,
,Unit_1_28_1995_137,Ithaca,Unit_1,28,TRES,1995,1,137,2,141,1,5,0,NL,,,,,155,1,5,,,,0,NL,,,,,,,,,,,,175,Fledged,1,5,,NUL.0.000,203040485,211116047,,
,Unit_1_29_1995_134,Ithaca,Unit_1,29,TRES,1995,1,134,2,139,1,6,0,NL,,,,,153,1,5,,,,0,NL,,,,,,,,,,,,174,Fledged,1,5,,NUL.0.000,211116057,215103334,,
,Unit_1_30_1995_136,Ithaca,Unit_1,30,TRES,1995,1,136,2,140,1,5,0,NL,,,,,154,1,5,,,,0,NL,,,,,,,,,,,,176,Fledged,1,5,,NUL.0.000,215103257,217170349,,
,Unit_1_31_1995_153,Ithaca,Unit_1,31,TRES,1995,2,153,9,158,1,5,0,NL,,,,,175,1,1,,,,1,D,,,,,,,,,,,,177,Failed,1,0,,NUL.0.000,215103948,,,
,Unit_1_31_1995_137,Ithaca,Unit_1,31,TRES,1995,1,137,2,142,1,6,6,D,,,,,,-8,0,,,,,-8,,,,,,,,,,,,153,Failed,9,0,,NUL.0.000,215103948,,,
,Unit_1_32_1995_140,Ithaca,Unit_1,32,TRES,1995,1,140,2,146,1,6,0,NL,,,,,160,1,5,,,,0,NL,,,,,,,,,,,,179,Fledged,1,5,,NUL.0.000,214145314,214145156,,
